,Name,Rarity,Price
27420,Nordic Relic Brisingamen,Common,1.21
27421,Nordic Relic Draupnir,Common,1.26
27422,Nordic Relic Gungnir,Rare,1.27
27423,Nordic Relic Laevateinn,Common,1.22
27424,Nordic Relic Megingjord,Secret Rare,3.51
27425,Odin's Eye,Common,1.27
27426,"Odin, Father of the Aesir",Ultra Rare,21.2
27427,"Odin, Father of the Aesir",Ultimate Rare,23.14
27428,"Odin, Father of the Aesir",Ghost Rare,24.3
27429,Overpowering Eye,Rare,1.35
27430,Resonator Engine,Common,1.3
27431,Scrap Breaker,Secret Rare,2.24
27432,Scrap Shark,Common,1.25
27433,Scrap Worm,Rare,1.29
27434,Shien's Daredevil,Rare,1.27
27435,Shien's Scheme,Common,1.29
27436,Shien's Smoke Signal,Rare,1.68
27437,Shien's Squire,Common,1.34
27438,Six Strike - Thunder Blast,Secret Rare,1.93
27439,Six Strike - Triple Impact,Common,1.5
27440,Solemn Authority,Common,1.25
27441,Stardust Phantom,Rare,1.56
27442,Stardust Shimmer,Super Rare,2.57
27443,Svartalf of the Nordic Alfar,Super Rare,1.35
27444,Symphonic Warrior Basses,Super Rare,1.79
27445,Symphonic Warrior Drumss,Super Rare,1.82
27446,Symphonic Warrior Piaano,Rare,1.32
27447,Tanngnjostr of the Nordic Beasts,Rare,1.32
27448,Tanngrisnir of the Nordic Beasts,Super Rare,1.31
27449,Temple of the Six,Super Rare,2.65
27450,Terminal World,Common,2.21
27451,The Golden Apples,Secret Rare,3.05
27452,The Nordic Lights,Ultra Rare,1.75
27453,The Nordic Lights,Ultimate Rare,1.76
27454,"Thor, Lord of the Aesir",Ultra Rare,3.97
27455,"Thor, Lord of the Aesir",Ultimate Rare,3.99
27456,Tiki Curse,Common,1.3
27457,Tiki Soul,Common,1.28
27458,Token Stampede,Common,1.27
27459,Token Sundae,Common,1.2
27460,Top Runner,Common,1.27
27461,Tyr of the Nordic Champions,Rare,1.29
27462,Tyrant's Tirade,Common,1.69
27463,Valkyrie of the Nordic Ascendant,Super Rare,1.76
27464,Vanadis of the Nordic Ascendant,Secret Rare,6.65
27465,Vortex the Whirlwind,Super Rare,1.26
27466,Vylon Delta,Secret Rare,2.91
27467,Vylon Matter,Common,1.28
27468,Wattberyx,Rare,1.29
27469,Watthydra,Super Rare,1.86
27470,Wattkey,Common,1.28
27471,Wattmole,Common,1.29
27472,Worm Illidan,Common,1.28
27473,Worm Jetelikpse,Common,1.2
27474,Worm King,Super Rare,1.81
27475,Xing Zhen Hu Replica,Common,1.3
27476,Yaksha,Common,1.3
27477,Zero Force,Common,1.26
27478,Vortex the Whirlwind,Ultra Rare,0.44
27479,Light and Darkness Dragon,Super Rare,2.49
27480,"""A"" Cell Scatter Burst",Common,1.18
27481,Advanced Ritual Art,Common,1.59
27482,Aegis of Gaia,Secret Rare,9.85
27483,Alien Psychic,Common,1.28
27484,Ancient Rules,Rare,1.82
27485,Ancient Rules,Ultimate Rare,1.82
27486,Anti-Fusion Device,Common,1.24
27487,Birthright,Super Rare,1.32
27488,Birthright,Ultimate Rare,1.32
27489,Card Trader,Super Rare,1.63
27490,Card Trader,Ultimate Rare,1.64
27491,Change of Hero - Reflector Ray,Common,1.24
27492,Cloak and Dagger,Rare,1.35
27493,Cloak and Dagger,Ultimate Rare,1.35
27494,Cú Chulainn the Awakened,Common,1.27
27495,D.D. Crow,Rare,3.92
27496,D.D. Crow,Ultimate Rare,3.78
27497,Dark World Dealings,Super Rare,3.56
27498,Dark World Dealings,Ultimate Rare,3.56
27499,Destruction Cyclone,Common,1.19
27500,Electric Virus,Common,1.48
27501,Elemental HERO Air Neos,Ultra Rare,194.11
27502,Elemental HERO Air Neos,Ultimate Rare,191.43
27503,Elemental HERO Glow Neos,Ultra Rare,18.47
27504,Elemental HERO Glow Neos,Ultimate Rare,18.23
27505,Elemental HERO Grand Neos,Ultra Rare,13.74
27506,Elemental HERO Grand Neos,Ultimate Rare,13.64
27507,Eliminating the League,Rare,1.27
27508,Eliminating the League,Ultimate Rare,1.27
27509,Emblem of the Awakening,Common,1.2
27510,Firestorm Prominence,Common,1.25
27511,Flashbang,Common,1.23
27512,"Freya, Spirit of Victory",Secret Rare,39.05
27513,Frostosaurus,Rare,1.56
27514,Frostosaurus,Ultimate Rare,1.36
27515,Fusion Devourer,Rare,1.29
27516,Fusion Devourer,Ultimate Rare,1.29
27517,Gellenduo,Secret Rare,71.11
27518,Gene-Warped Warwolf,Super Rare,2.12
27519,Gene-Warped Warwolf,Ultimate Rare,2.14
27520,Grandmaster of the Six Samurai,Secret Rare,178.96
27521,Great Shogun Shien,Super Rare,2.44
27522,Great Shogun Shien,Ultimate Rare,2.44
27523,"Gren, Tactician of Dark World",Common,1.29
27524,Harvest Angel of Wisdom,Secret Rare,11.37
27525,Hero Medal,Rare,1.32
27526,Hero Medal,Ultimate Rare,1.31
27527,"Kahkki, Guerilla of Dark World",Common,1.3
27528,Legendary Ebon Steed,Common,1.32
27529,Lycanthrope,Common,1.27
27530,Marionette Mite,Common,1.31
27531,"Meltiel, Sage of the Sky",Secret Rare,23.27
27532,"Neo-Parshath, the Sky Paladin",Secret Rare,21.59
27533,Neo-Spacian Air Hummingbird,Super Rare,3.2
27534,Neo-Spacian Air Hummingbird,Ultimate Rare,3.2
27535,Neo-Spacian Glow Moss,Common,1.36
27536,Neo-Spacian Grand Mole,Rare,1.68
27537,Neo-Spacian Grand Mole,Ultimate Rare,1.68
27538,Neos Force,Rare,1.68
27539,Neos Force,Ultimate Rare,1.69
27540,Nova Summoner,Secret Rare,76.16
27541,Pulling the Rug,Rare,13.14
27542,Pulling the Rug,Ultimate Rare,13.79
27543,Puppet Plant,Common,1.22
27544,Radiant Jeral,Secret Rare,7.2
27545,Radiant Spirit,Common,1.19
27546,Raging Earth,Common,1.27
27547,"Reign-Beaux, Overlord of Dark World",Ultra Rare,13.25
27548,"Reign-Beaux, Overlord of Dark World",Ultimate Rare,15.87
27549,Return of the Six Samurai,Common,1.26
27550,Ritual Sealing,Common,1.19
27551,Sage of Silence,Rare,1.28
27552,Sage of Silence,Ultimate Rare,1.28
27553,Sage of Stillness,Common,1.26
27554,Shien's Castle of Mist,Common,1.34
27555,Shien's Footsoldier,Common,1.28
27556,Silent Abyss,Common,1.21
27557,Skyscraper 2 - Hero City,Super Rare,2.02
27558,Skyscraper 2 - Hero City,Ultimate Rare,2.0
27559,Spiral Serpent,Rare,1.33
27560,Spiral Serpent,Ultimate Rare,1.32
27561,Swift Samurai Storm!,Common,1.29
27562,Synthesis Spell,Common,1.27
27563,The Six Samurai - Irou,Common,1.32
27564,The Six Samurai - Kamon,Common,1.29
27565,The Six Samurai - Nisashi,Common,1.28
27566,The Six Samurai - Yaichi,Common,1.33
27567,The Six Samurai - Yariza,Common,1.29
27568,The Six Samurai - Zanji,Common,1.35
27569,The Transmigration Prophecy,Rare,1.86
27570,The Transmigration Prophecy,Ultimate Rare,1.85
27571,Twister,Rare,1.37
27572,Twister,Ultimate Rare,1.37
27573,Umbral Soul,Common,1.19
27574,Grandmaster of the Six Samurai,Super Rare,9.99
27575,Cyber End Dragon,Super Rare,0.79
27576,Shrink,Super Rare,0.54
27577,Albaz the Shrouded,Common,1.21
27578,Albion the Branded Dragon,Common,1.38
27579,Albion the Shrouded Dragon,Common,1.25
27580,Aluber the Dogmatic,Common,1.25
27581,Artifact Scythe,Common,1.27
27582,Back to the Front,Common,2.04
27583,Black Dragon Collapserpent,Common,1.24
27584,Branded Bond,Common,1.22
27585,Branded Fusion,Super Rare,2.77
27586,Branded Lost,Common,1.39
27587,Branded Retribution,Super Rare,1.29
27588,Branded Sword,Super Rare,1.24
27589,Branded in White,Common,1.23
27590,Brigrand the Glory Dragon,Common,1.22
27591,Called by the Grave,Common,1.93
27592,Chaos Dragon Levianeer,Common,1.28
27593,Dark Ruler No More,Common,2.53
27594,Dimensional Barrier,Common,1.31
27595,"Dogmatika Fleurdelis, the Knighted",Common,1.25
27596,Ecclesia the Exiled,Common,1.21
27597,Effect Veiler,Common,2.58
27598,Fallen of Albaz,Common,1.28
27599,Fusion Gate,Common,2.0
27600,Fusion Recycling Plant,Common,1.21
27601,Fusion Substitute,Common,1.23
27602,Ghost Ogre & Snow Rabbit,Common,1.8
27603,Gold Sarcophagus,Common,2.11
27604,Judgment of the Branded,Common,1.13
27605,Keeper of Dragon Magic,Common,1.25
27606,Lubellion the Searing Dragon,Ultra Rare,1.34
27607,Mirrorjade the Iceblade Dragon,Ultra Rare,1.59
27608,Necro Fusion,Common,1.21
27609,Omni Dragon Brotaur,Common,1.26
27610,Pot of Extravagance,Common,2.51
27611,"Radian, the Multidimensional Kaiju",Common,1.52
27612,Red-Eyes Darkness Metal Dragon,Common,2.13
27613,Screams of the Branded,Common,1.12
27614,Sprind the Irondash Dragon,Common,1.17
27615,Springans Kitt,Ultra Rare,1.44
27616,Starliege Seyfert,Common,1.47
27617,Summoner Monk,Common,1.24
27618,The Golden Swordsoul,Ultra Rare,1.24
27619,The Virtuous Vestals,Common,1.21
27620,There Can Be Only One,Common,1.45
27621,"Thunder King, the Lightningstrike Kaiju",Common,1.26
27622,Titaniklad the Ash Dragon,Common,1.25
27623,Tri-Brigade,Common,1.22
27624,Tri-Brigade Mercourier,Ultra Rare,1.48
27625,Waking the Dragon,Common,1.22
27626,Warning Point,Common,1.16
27627,White Dragon Wyverburster,Common,1.22
27628,Backfire,Common,1.29
27629,Blazing Inpachi,Common,1.2
27630,Call of the Haunted,Common,1.37
27631,Dark Room of Nightmare,Common,2.8
27632,Dust Tornado,Common,1.73
27633,Fox Fire,Common,1.21
27634,Gaia Soul the Combustible Collective,Common,1.27
27635,Great Angus,Common,1.26
27636,Heavy Storm,Common,3.69
27637,Infernal Flame Emperor,Ultra Rare,1.52
27638,Inferno,Common,1.21
27639,Jar of Greed,Common,2.24
27640,Level Limit - Area B,Common,3.49
27641,Little Chimera,Common,1.43
27642,Meteor of Destruction,Common,1.67
27643,Molten Destruction,Common,1.54
27644,Molten Zombie,Common,1.2
27645,Mystical Space Typhoon,Common,1.65
27646,Necklace of Command,Common,1.36
27647,Nobleman of Crossout,Common,2.0
27648,Pot of Greed,Common,4.24
27649,Premature Burial,Common,1.58
27650,Raging Flame Sprite,Common,1.27
27651,Reload,Common,1.47
27652,Snatch Steal,Common,3.32
27653,Solar Flare Dragon,Common,1.45
27654,Spell Shield Type-8,Common,1.32
27655,Thestalos the Firestorm Monarch,Common,1.97
27656,Tribute to The Doomed,Common,1.23
27657,UFO Turtle,Common,1.26
27658,Ultimate Baseball Kid,Common,1.28
27659,Backlinker,Common,1.18
27660,Backup Secretary,Common,1.2
27661,Balancer Lord,Common,2.08
27662,Binary Sorceress,Super Rare,1.76
27663,Boot Staggered,Common,1.32
27664,Card Trooper,Common,1.31
27665,Cliant,Common,1.8
27666,Cosmic Cyclone,Common,1.5
27667,Crane Crane,Common,1.76
27668,Cyberse Wizard,Common,1.25
27669,Cynet Backdoor,Super Rare,1.46
27670,D.D.R. - Different Dimension Reincarnation,Common,1.7
27671,Debris Dragon,Common,1.66
27672,Digitron,Common,1.27
27673,Dimensional Barrier,Common,1.58
27674,Dotscaper,Common,1.52
27675,Dual Assembwurm,Super Rare,1.26
27676,Encode Talker,Ultra Rare,1.32
27677,Ghosts From the Past,Common,1.81
27678,Glow-Up Bulb,Common,2.18
27679,Gold Sarcophagus,Common,1.42
27680,Jester Confit,Common,4.41
27681,Kinka-byo,Common,1.53
27682,Launcher Commander,Common,1.25
27683,Magician of Faith,Common,1.99
27684,Mathematician,Common,1.41
27685,Mind Control,Common,1.49
27686,Miracle's Wake,Common,1.8
27687,Moon Mirror Shield,Common,2.21
27688,Powerful Rebirth,Common,1.28
27689,Premature Return,Common,1.26
27690,Quantum Cat,Common,1.73
27691,ROM Cloudia,Common,1.33
27692,Recoded Alive,Common,1.85
27693,Shuffle Reborn,Common,1.28
27694,Soul Charge,Common,1.49
27695,Stack Reviver,Common,1.23
27696,Storming Mirror Force,Common,1.9
27697,Summoner Monk,Common,1.36
27698,Swamp Mirrorer,Common,1.91
27699,Tragoedia,Common,1.51
27700,Tri-Gate Wizard,Ultra Rare,1.65
27701,Where Arf Thou?,Common,1.62
27702,Attachment Cybern,Common,1.16
27703,Call of the Haunted,Common,2.06
27704,Chimeratech Overdragon,Common,2.0
27705,Cyber Dragon,Common,2.17
27706,Cyber Dragon Core,Common,1.22
27707,Cyber Dragon Drei,Common,1.95
27708,Cyber Dragon Herz,Super Rare,1.43
27709,Cyber Dragon Nachster,Common,1.29
27710,Cyber Dragon Vier,Common,1.98
27711,Cyber Dragon Zwei,Common,1.18
27712,Cyber Emergency,Common,1.47
27713,Cyber End Dragon,Ultra Rare,1.97
27714,Cyber Eternal,Common,2.08
27715,Cyber Pharos,Common,2.1
27716,Cyber Phoenix,Common,1.15
27717,Cyber Repair Plant,Common,2.06
27718,Cyber Valley,Common,2.14
27719,Cyberdark Cannon,Common,1.93
27720,Cyberdark Chimera,Ultra Rare,1.95
27721,Cyberdark Claw,Common,2.08
27722,Cyberdark Dragon,Common,1.17
27723,Cyberdark Edge,Common,1.16
27724,Cyberdark End Dragon,Ultra Rare,2.05
27725,Cyberdark Horn,Common,2.09
27726,Cyberdark Impact!,Common,1.18
27727,Cyberdark Inferno,Common,2.08
27728,Cyberdark Invasion,Common,2.13
27729,Cyberdark Keel,Common,2.13
27730,Cyberdark Realm,Ultra Rare,2.02
27731,Cyberdarkness Dragon,Common,2.17
27732,Cyberload Fusion,Common,1.95
27733,Cybernetic Horizon,Ultra Rare,1.89
27734,Cybernetic Overflow,Common,1.97
27735,Cybernetic Revolution,Common,2.16
27736,Fusion Deployment,Super Rare,2.21
27737,Fusion Tag,Common,2.1
27738,Future Fusion,Common,2.05
27739,Gale Dogra,Common,1.4
27740,"Gizmek Orochi, the Serpentron Sky Slasher",Common,1.27
27741,Infinite Impermanence,Super Rare,13.07
27742,"Jizukiru, the Star Destroying Kaiju",Common,1.52
27743,Leng Ling,Common,1.12
27744,Limiter Removal,Common,2.12
27745,Machine Duplication,Common,1.31
27746,Overload Fusion,Common,2.13
27747,Paleozoic Canadia,Common,2.01
27748,Power Bond,Common,1.8
27749,Power Wall,Common,1.15
27750,Armed Dragon LV7,Secret Rare,36.91
27751,Rope of Life,Secret Rare,6.62
27752,Babycerasaurus,Common,1.34
27753,Big Evolution Pill,Common,1.29
27754,Black Ptera,Common,1.26
27755,Black Stego,Common,1.22
27756,Black Tyranno,Common,1.26
27757,Dark Driceratops,Common,1.3
27758,Fossil Excavation,Common,1.24
27759,Gilasaurus,Common,1.26
27760,Goblin Out of the Frying Pan,Common,1.23
27761,Heavy Storm,Common,3.64
27762,Hunting Instinct,Common,1.32
27763,Hydrogeddon,Common,1.23
27764,Hyper Hammerhead,Common,1.17
27765,Jurassic World,Common,1.86
27766,Kabazauls,Common,1.27
27767,Lightning Vortex,Common,1.87
27768,Mad Sword Beast,Common,1.25
27769,Magical Arm Shield,Common,1.31
27770,Magical Mallet,Common,3.6
27771,Malfunction,Common,1.18
27772,Megamorph,Common,1.34
27773,Mesmeric Control,Common,1.21
27774,Miracle Jurassic Egg,Common,1.26
27775,Mystical Space Typhoon,Common,1.64
27776,Negate Attack,Common,1.55
27777,Oxygeddon,Common,1.28
27778,Riryoku,Common,1.27
27779,Sabersaurus,Common,1.26
27780,Sebek's Blessing,Common,1.28
27781,Seismic Shockwave,Common,1.31
27782,Super Conductor Tyranno,Ultra Rare,1.43
27783,Survival Instinct,Common,1.7
27784,Tail Swipe,Common,1.26
27785,Tyranno Infinity,Common,1.32
27786,Ultimate Tyranno,Common,1.32
27787,Volcanic Eruption,Common,1.28
27788,Five-Headed Dragon,Ultra Rare,31.49
27789,Armed Dragon LV3,Common,1.26
27790,Armed Dragon LV5,Common,1.32
27791,Black Dragon's Chick,Common,1.65
27792,Call of the Haunted,Common,1.34
27793,Ceasefire,Common,1.34
27794,Creature Swap,Common,1.38
27795,Curse of Anubis,Common,1.29
27796,Dragon's Rage,Common,1.24
27797,Element Dragon,Common,1.22
27798,Heavy Storm,Common,4.02
27799,Interdimensional Matter Transporter,Common,1.27
27800,Luster Dragon #2,Common,1.34
27801,Masked Dragon,Common,1.63
27802,Mystical Space Typhoon,Common,1.57
27803,Nobleman of Crossout,Common,2.05
27804,Pot of Greed,Common,4.54
27805,Premature Burial,Common,1.42
27806,Reckless Greed,Common,1.39
27807,Red-Eyes Black Dragon,Common,1.6
27808,Red-Eyes Darkness Dragon,Ultra Rare,1.95
27809,Reload,Common,1.35
27810,Snatch Steal,Common,2.22
27811,Stamping Destruction,Common,1.24
27812,Swords of Revealing Light,Common,1.47
27813,The Dragon's Bead,Common,1.27
27814,The Graveyard in the Fourth Dimension,Common,1.2
27815,Trap Jammer,Common,1.57
27816,Twin-Headed Behemoth,Common,1.27
27817,Appointer of the Red Lotus,Common,3.46
27818,Aqua Spirit,Common,1.28
27819,"Blizzed, Defender of the Ice Barrier",Common,1.78
27820,"Brionac, Dragon of the Ice Barrier",Super Rare,1.38
27821,Crackdown,Common,1.86
27822,Cryomancer of the Ice Barrier,Common,1.82
27823,Dai-sojo of the Ice Barrier,Common,1.89
27824,Dance Princess of the Ice Barrier,Common,1.84
27825,Defender of the Ice Barrier,Common,1.89
27826,"Dewloren, Tiger King of the Ice Barrier",Ultra Rare,1.98
27827,Dupe Frog,Common,2.19
27828,Eisbahn,Common,1.91
27829,Fiendish Chain,Common,1.38
27830,Fishborg Launcher,Common,1.83
27831,Freezing Chains of the Ice Barrier,Common,1.34
27832,General Gantala of the Ice Barrier,Common,1.92
27833,General Grunard of the Ice Barrier,Common,1.95
27834,General Raiho of the Ice Barrier,Common,1.89
27835,General Wayne of the Ice Barrier,Common,1.83
27836,Genex Controller,Common,1.86
27837,Genex Undine,Common,1.86
27838,"Gungnir, Dragon of the Ice Barrier",Super Rare,2.15
27839,Heavy Storm Duster,Common,1.42
27840,Hexa Spirit of the Ice Barrier,Common,1.3
27841,Magic Triangle of the Ice Barrier,Common,1.81
27842,Medallion of the Ice Barrier,Common,1.88
27843,Medium of the Ice Barrier,Common,1.17
27844,Mind Drain,Common,1.98
27845,Mirror of the Ice Barrier,Common,1.26
27846,Moulinglacia the Elemental Lord,Common,1.9
27847,Prior of the Ice Barrier,Common,1.83
27848,Revealer of the Ice Barrier,Ultra Rare,1.51
27849,Ronintoadin,Common,2.39
27850,Salvage,Common,1.33
27851,Silent Angler,Common,1.84
27852,Speaker for the Ice Barriers,Ultra Rare,1.35
27853,Spellbreaker of the Ice Barrier,Common,1.83
27854,Strategist of the Ice Barrier,Common,1.87
27855,Surface,Common,1.87
27856,Terror of Trishula,Common,1.68
27857,"Trishula, Dragon of the Ice Barrier",Super Rare,2.07
27858,"Trishula, Zero Dragon of the Ice Barrier",Ultra Rare,2.11
27859,Warlock of the Ice Barrier,Common,1.9
27860,Where Arf Thou?,Common,1.43
27861,Winds Over the Ice Barrier,Ultra Rare,1.29
27862,Zuijin of the Ice Barrier,Ultra Rare,1.97
27863,7 Colored Fish,Common,1.33
27864,A Legendary Ocean,Common,1.37
27865,Amphibious Bugroth MK-3,Common,1.73
27866,Big Wave Small Wave,Common,1.22
27867,Call of the Haunted,Common,1.44
27868,Creature Swap,Common,1.38
27869,Creeping Doom Manta,Common,1.25
27870,Dust Tornado,Common,1.79
27871,Fenrir,Common,1.29
27872,Gravity Bind,Common,2.07
27873,Hammer Shot,Common,1.3
27874,Heavy Storm,Common,2.66
27875,Levia-Dragon - Daedalus,Common,2.13
27876,Mermaid Knight,Common,2.35
27877,Mobius the Frost Monarch,Common,2.26
27878,Mother Grizzly,Common,1.38
27879,Mystical Space Typhoon,Common,1.62
27880,Ocean Dragon Lord - Neo-Daedalus,Ultra Rare,2.18
27881,Pot of Greed,Common,4.85
27882,Premature Burial,Common,1.41
27883,Reload,Common,1.39
27884,Salvage,Common,1.4
27885,Sea Serpent Warrior of Darkness,Common,1.28
27886,Snatch Steal,Common,2.43
27887,Space Mambo,Common,1.3
27888,Spell Shield Type-8,Common,1.31
27889,Star Boy,Common,1.48
27890,Tornado Wall,Common,1.96
27891,Torrential Tribute,Common,1.57
27892,Tribe-Infecting Virus,Common,8.42
27893,Unshaven Angler,Common,1.33
27894,Xing Zhen Hu,Common,1.3
27895,Brain Control,Common,1.47
27896,Canyon,Common,1.74
27897,Compulsory Evacuation Device,Common,1.38
27898,Criosphinx,Common,1.24
27899,Ectoplasmer,Common,1.51
27900,"Exxod, Master of The Guard",Ultra Rare,1.83
27901,Giant Rat,Common,1.28
27902,Gigantes,Common,1.36
27903,Golem Sentry,Common,3.18
27904,Great Spirit,Common,1.51
27905,Guardian Sphinx,Common,1.76
27906,Guardian Statue,Common,1.38
27907,Hammer Shot,Common,1.39
27908,Hieracosphinx,Common,1.31
27909,Magic Drain,Common,1.29
27910,Magical Mallet,Common,2.57
27911,Maharaghi,Common,1.32
27912,Medusa Worm,Common,2.22
27913,Megarock Dragon,Common,2.01
27914,Moai Interceptor Cannons,Common,1.23
27915,Mystical Space Typhoon,Common,1.5
27916,Ordeal of a Traveler,Common,2.0
27917,Premature Burial,Common,1.61
27918,Reckless Greed,Common,1.35
27919,Robbin' Goblin,Common,1.64
27920,Sand Moth,Common,1.29
27921,Shield & Sword,Common,1.35
27922,Shifting Shadows,Common,1.27
27923,Stone Statue of the Aztecs,Common,1.83
27924,Swords of Revealing Light,Common,1.4
27925,Ultimate Offering,Common,1.53
27926,Waboku,Common,1.66
27927,Absolute King Back Jack,Common,1.46
27928,"Ahrima, the Wicked Warden",Super Rare,1.42
27929,Allure of Darkness,Common,3.03
27930,Archfiend Cavalry,Common,1.34
27931,"Archfiend Emperor, the First Lord of Horror",Common,1.3
27932,Boogie Trap,Common,1.9
27933,Caius the Mega Monarch,Common,1.71
27934,Crush Card Virus,Common,1.42
27935,Curse of Darkness,Common,1.36
27936,"Darkest Diabolos, Lord of the Lair",Ultra Rare,5.03
27937,Darklight,Common,1.86
27938,Deck Devastation Virus,Common,2.66
27939,"Diabolos, King of the Abyss",Common,1.86
27940,"Duke Shade, the Sinister Shadow Lord",Common,1.84
27941,Eradicator Epidemic Virus,Common,4.28
27942,Fiendish Rhino Warrior,Common,1.85
27943,Fires of Doomsday,Common,1.85
27944,Foolish Burial Goods,Common,1.73
27945,Full Force Virus,Common,1.55
27946,Grinning Grave Virus,Super Rare,3.08
27947,Hand Destruction,Common,1.9
27948,Infernal Dragon,Common,1.88
27949,Kuribandit,Common,1.69
27950,Lair of Darkness,Super Rare,2.07
27951,Legendary Maju Garzett,Common,1.86
27952,"Lich Lord, King of the Underworld",Common,1.93
